year,ic,key,description,amount
2022,03136922,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2022,03136922,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2022,03136922,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2022,03136922,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,17262984,1,Příjmy celkem,109000.0
2023,17262984,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,17262984,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,17262984,4,Členské příspěvky,0.0
2023,17262984,5,"Dary, dědictví a bezúplatná plnění",109000.0
2023,17262984,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,17262984,7,Úroky z vkladů,0.0
2023,17262984,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,17262984,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,17262984,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,17262984,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,05402450,1,Příjmy celkem,4600000.0
2023,05402450,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,05402450,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,05402450,4,Členské příspěvky,0.0
2023,05402450,5,"Dary, dědictví a bezúplatná plnění",4600000.0
2023,05402450,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,05402450,7,Úroky z vkladů,0.0
2023,05402450,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,05402450,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,05402450,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,05402450,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,14369664,1,Příjmy celkem,12100.0
2023,14369664,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,14369664,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,14369664,4,Členské příspěvky,0.0
2023,14369664,5,"Dary, dědictví a bezúplatná plnění",12100.0
2023,14369664,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,14369664,7,Úroky z vkladů,0.0
2023,14369664,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,14369664,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,14369664,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,14369664,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,04627695,1,Příjmy celkem,0.0
2023,04627695,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,04627695,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,04627695,4,Členské příspěvky,0.0
2023,04627695,5,"Dary, dědictví a bezúplatná plnění",0.0
2023,04627695,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,04627695,7,Úroky z vkladů,0.0
2023,04627695,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,04627695,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,04627695,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,04627695,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,71443339,1,Příjmy celkem,155637351.5
2023,71443339,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,71443339,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),127300000.0
2023,71443339,4,Členské příspěvky,3758069.0
2023,71443339,5,"Dary, dědictví a bezúplatná plnění",11849282.5
2023,71443339,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,71443339,7,Úroky z vkladů,0.0
2023,71443339,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,71443339,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,71443339,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,71443339,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,12730000.0
2023,71443274,1,Příjmy celkem,160784.04
2023,71443274,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,71443274,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,71443274,4,Členské příspěvky,200.0
2023,71443274,5,"Dary, dědictví a bezúplatná plnění",160584.04
2023,71443274,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,71443274,7,Úroky z vkladů,0.0
2023,71443274,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,71443274,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,71443274,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,71443274,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,07289731,1,Příjmy celkem,12500.0
2023,07289731,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,07289731,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,07289731,4,Členské příspěvky,10500.0
2023,07289731,5,"Dary, dědictví a bezúplatná plnění",2000.0
2023,07289731,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,07289731,7,Úroky z vkladů,0.0
2023,07289731,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,07289731,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,07289731,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,07289731,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,05989175,1,Příjmy celkem,205000.0
2023,05989175,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,05989175,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,05989175,4,Členské příspěvky,0.0
2023,05989175,5,"Dary, dědictví a bezúplatná plnění",205000.0
2023,05989175,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,05989175,7,Úroky z vkladů,0.0
2023,05989175,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,05989175,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,05989175,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,05989175,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,14179792,1,Příjmy celkem,11000.0
2023,14179792,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,14179792,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,14179792,4,Členské příspěvky,6000.0
2023,14179792,5,"Dary, dědictví a bezúplatná plnění",5000.0
2023,14179792,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,14179792,7,Úroky z vkladů,0.0
2023,14179792,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,14179792,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,14179792,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,14179792,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,26587840,1,Příjmy celkem,0.0
2023,26587840,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,26587840,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,26587840,4,Členské příspěvky,0.0
2023,26587840,5,"Dary, dědictví a bezúplatná plnění",0.0
2023,26587840,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,26587840,7,Úroky z vkladů,0.0
2023,26587840,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2023,26587840,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2023,26587840,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2023,26587840,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2023,05103487,1,Příjmy celkem,33434.51
2023,05103487,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2023,05103487,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2023,05103487,4,Členské příspěvky,0.0
2023,05103487,5,"Dary, dědictví a bezúplatná plnění",33434.51
2023,05103487,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2023,05103487,7,Úroky z vkladů,0.0
2023,05103487,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
